name,workout_id,exercise,sets,reps,weight,upper_lower,push_pull,exercise_movement
Misha,241,sl bridges,3,10,1,lower,pulls,lower_body_pulls
Misha,241,dumbbell curls,3,10,12,upper,pulls,upper_body_pulls
Misha,241,rdl,3,10,65,lower,pulls,lower_body_pulls
Misha,241,sa db row,3,10,35,upper,pulls,upper_body_pulls
Misha,241,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Misha,258,dead bugs,5,30,1,core,core,core
Misha,258,stairs,20,1,1,cardio,cardio,cardio
Misha,258,prone oh press,5,30,1,upper,pushes,upper_body_pushes
Misha,261,sa db oh press,3,10,30,upper,pushes,upper_body_pushes
Misha,261,dumbbell curls,3,15,15,upper,pulls,upper_body_pulls
Misha,261,squat jumps,3,12,1,plyos,plyos,plyos
Misha,261,banded retractions,3,20,1,core,core,core
Misha,261,offset squats,3,10,40,lower,pushes,lower_body_pushes
Misha,261,prone incline is,3,15,1,upper,pushes,upper_body_pushes
Misha,261,kneeling pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,261,planks,3,30,1,core,core,core
Misha,261,sa db bench press,3,10,40,upper,pushes,upper_body_pushes
Misha,268,dumbbell curls,3,10,20,upper,pulls,upper_body_pulls
Misha,268,sl bridges,3,12,1,lower,pulls,lower_body_pulls
Misha,268,knee pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,268,rdl,3,8,100,lower,pulls,lower_body_pulls
Misha,268,db sl rdl,3,8,35,lower,pulls,lower_body_pulls
Misha,268,sl sit to stand,3,12,1,lower,pushes,lower_body_pushes
Misha,268,prone incline is,3,12,1,upper,pushes,upper_body_pushes
Misha,268,sa db row,3,12,35,upper,pulls,upper_body_pulls
Misha,268,split squat jumps,3,5,1,lower,pushes,lower_body_pushes
Misha,291,squat jumps,3,15,1,plyos,plyos,plyos
Misha,291,planks,3,30,1,core,core,core
Misha,291,bb bench press,3,10,45,upper,pushes,upper_body_pushes
Misha,291,knee pushups,3,15,1,upper,pushes,upper_body_pushes
Misha,291,sa db row,3,10,35,upper,pulls,upper_body_pulls
Misha,291,incline ys,3,15,1,upper,pushes,upper_body_pushes
Misha,291,dumbbell curls,3,8,20,upper,pulls,upper_body_pulls
Misha,291,rfe lunges,3,10,1,lower,pushes,lower_body_pushes
Misha,291,sa db oh press,3,18,30,upper,pushes,upper_body_pushes
Misha,291,sa db bench press,3,8,45,upper,pushes,upper_body_pushes
Misha,291,offset squats,3,8,45,lower,pushes,lower_body_pushes
Misha,295,sprints,8,1,1,cardio,cardio,cardio
Misha,295,step ups,3,15,10,lower,pushes,lower_body_pushes
Misha,295,split squat jumps,3,5,1,lower,pushes,lower_body_pushes
Misha,295,db sl rdl,3,8,35,lower,pulls,lower_body_pulls
Misha,295,db rdl,3,15,35,lower,pulls,lower_body_pulls
Misha,295,sl bridges,3,15,1,lower,pulls,lower_body_pulls
Misha,295,dumbbell curls,3,12,24,upper,pulls,upper_body_pulls
Misha,295,banded retractions,3,15,1,core,core,core
Misha,295,knee pushups,3,15,1,upper,pushes,upper_body_pushes
Misha,312,knee pushups,3,15,1,upper,pushes,upper_body_pushes
Misha,312,sa db row,3,8,35,upper,pulls,upper_body_pulls
Misha,312,offset squats,3,8,35,lower,pushes,lower_body_pushes
Misha,312,sa db oh press,3,8,24,upper,pushes,upper_body_pushes
Misha,312,incline ys,3,15,2,upper,pushes,upper_body_pushes
Misha,312,dumbbell curls,3,8,20,upper,pulls,upper_body_pulls
Misha,312,rfe lunges,3,8,1,lower,pushes,lower_body_pushes
Misha,312,squat jumps,3,5,1,plyos,plyos,plyos
Misha,312,banded retractions,3,15,1,core,core,core
Misha,312,sa db bench press,3,8,35,upper,pushes,upper_body_pushes
Misha,312,planks,3,30,1,core,core,core
Misha,318,yb hamstring,3,8,1,lower,pulls,lower_body_pulls
Misha,318,dumbbell curls,3,10,18,upper,pulls,upper_body_pulls
Misha,318,incline ys,3,15,2,upper,pushes,upper_body_pushes
Misha,318,sa db row,3,8,35,upper,pulls,upper_body_pulls
Misha,318,split squat jumps,3,5,1,lower,pushes,lower_body_pushes
Misha,318,step ups,3,8,10,lower,pushes,lower_body_pushes
Misha,318,cg sl rdl,3,6,55,lower,pulls,lower_body_pulls
Misha,318,rdl,3,8,65,lower,pulls,lower_body_pulls
Misha,318,planks,3,30,1,core,core,core
Misha,318,bench press,3,10,45,upper,pushes,upper_body_pushes
Misha,318,sl bridges,3,8,1,lower,pulls,lower_body_pulls
Misha,workout_10,squat thrusters,4,12,24,lower,pushes,lower_body_pushes
Misha,workout_10,db bench-->cg bench,4,12,35,upper,pushes,upper_body_pushes
Misha,workout_10,sa renegade row,4,12,18,upper,pulls,upper_body_pulls
Misha,workout_10,sl rdl row,4,12,18,lower,pulls,lower_body_pulls
Misha,workout_10,walking lunges,4,12,15,lower,pushes,lower_body_pushes
Misha,workout_10,curl to oh press,4,12,15,upper,pushes,upper_body_pushes
Misha,workout_10,rdl,4,12,1,lower,pulls,lower_body_pulls
Misha,workout_10,burpees,4,12,1,cardio,cardio,cardio
Misha,workout_100,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_100,side planks*,3,30,1,core,core,core
Misha,workout_100,trx row,3,15,1,upper,pulls,upper_body_pulls
Misha,workout_100,trx high row,3,15,1,upper,pulls,upper_body_pulls
Misha,workout_100,prone oh press,3,15,1,upper,pushes,upper_body_pushes
Misha,workout_100,snow angels,3,15,1,upper,pulls,upper_body_pulls
Misha,workout_100,dead bugs,3,30,1,core,core,core
Misha,workout_100,thai crunches,3,30,1,core,core,core
Misha,workout_101,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_101,side planks*,3,30,1,core,core,core
Misha,workout_101,trx pushups,3,15,1,upper,pushes,upper_body_pushes
Misha,workout_101,pushups,3,15,1,upper,pushes,upper_body_pushes
Misha,workout_101,plank to pushup,3,30,1,core,core,core
Misha,workout_101,forward lunges,3,15,1,lower,pushes,lower_body_pushes
Misha,workout_101,rfe lunge,3,15,1,lower,pushes,lower_body_pushes
Misha,workout_101,burpees,3,15,1,cardio,cardio,cardio
Misha,workout_102,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_102,plank to pushup*,3,30,1,core,core,core
Misha,workout_102,bench press,3,10,35,upper,pushes,upper_body_pushes
Misha,workout_102,goblet squat,3,10,40,lower,pushes,lower_body_pushes
Misha,workout_102,incline bench press,3,10,30,upper,pushes,upper_body_pushes
Misha,workout_102,goblet rfe lunge,3,10,15,lower,pushes,lower_body_pushes
Misha,workout_102,trx pushup,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_102,thai crunch holds,3,30,1,core,core,core
Misha,workout_103,sa db swings*,3,15,12,lower,pulls,lower_body_pulls
Misha,workout_103,sa oh walks*,3,30,12,core,core,core
Misha,workout_103,trx rows,3,15,1,upper,pulls,upper_body_pulls
Misha,workout_103,2-point sa db row,3,10,35,upper,pulls,upper_body_pulls
Misha,workout_103,sl rdl,3,8,25,lower,pulls,lower_body_pulls
Misha,workout_103,prone incline oh press,3,15,5,upper,pushes,upper_body_pushes
Misha,workout_103,sa renegade row,3,10,25,upper,pulls,upper_body_pulls
Misha,workout_103,"incline i, y, t's",3,10,5,upper,pushes,upper_body_pushes
Misha,workout_103,hollow holds,3,30,1,core,core,core
Misha,workout_104,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_104,plank to pushup*,3,30,1,core,core,core
Misha,workout_104,bench press,3,10,25,upper,pushes,upper_body_pushes
Misha,workout_104,goblet squat,3,10,25,lower,pushes,lower_body_pushes
Misha,workout_104,incline bench press,3,10,25,upper,pushes,upper_body_pushes
Misha,workout_104,goblet rfe lunge,3,10,10,lower,pushes,lower_body_pushes
Misha,workout_104,trx pushup,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_104,thai crunch holds,3,30,1,core,core,core
Misha,workout_105,sa db swings*,3,15,15,lower,pulls,lower_body_pulls
Misha,workout_105,sa oh walks*,3,30,15,core,core,core
Misha,workout_105,trx rows,3,15,1,upper,pulls,upper_body_pulls
Misha,workout_105,2-point sa db row,3,10,25,upper,pulls,upper_body_pulls
Misha,workout_105,sl rdl,3,8,15,lower,pulls,lower_body_pulls
Misha,workout_105,prone incline oh press,3,15,5,upper,pushes,upper_body_pushes
Misha,workout_105,sa renegade row,3,10,15,upper,pulls,upper_body_pulls
Misha,workout_105,"incline i, y, t's",3,10,5,upper,pushes,upper_body_pushes
Misha,workout_105,hollow holds,3,30,1,core,core,core
Misha,workout_106,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_106,plank to pushup*,3,30,1,core,core,core
Misha,workout_106,bench press,3,10,40,upper,pushes,upper_body_pushes
Misha,workout_106,goblet squat,3,10,45,lower,pushes,lower_body_pushes
Misha,workout_106,incline bench press,3,10,35,upper,pushes,upper_body_pushes
Misha,workout_106,goblet rfe lunge,3,10,20,lower,pushes,lower_body_pushes
Misha,workout_106,trx pushup,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_106,thai crunch holds,3,30,1,core,core,core
Misha,workout_107,sa db swings*,3,15,15,lower,pulls,lower_body_pulls
Misha,workout_107,sa oh walks*,3,30,15,core,core,core
Misha,workout_107,trx rows,3,15,1,upper,pulls,upper_body_pulls
Misha,workout_107,2-point sa db row,3,10,40,upper,pulls,upper_body_pulls
Misha,workout_107,sl rdl,3,8,30,lower,pulls,lower_body_pulls
Misha,workout_107,prone incline oh press,3,15,5,upper,pushes,upper_body_pushes
Misha,workout_107,sa renegade row,3,10,30,upper,pulls,upper_body_pulls
Misha,workout_107,"incline i, y, t's",3,10,5,upper,pushes,upper_body_pushes
Misha,workout_107,hollow holds,3,30,1,core,core,core
Misha,workout_108,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_108,plank to pushup*,3,30,1,core,core,core
Misha,workout_108,bench press,3,10,25,upper,pushes,upper_body_pushes
Misha,workout_108,goblet squat,3,10,30,lower,pushes,lower_body_pushes
Misha,workout_108,incline bench press,3,10,20,upper,pushes,upper_body_pushes
Misha,workout_108,goblet rfe lunge,3,10,10,lower,pushes,lower_body_pushes
Misha,workout_108,trx pushup,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_108,thai crunch holds,3,30,1,core,core,core
Misha,workout_109,sa kb swings*,3,15,12,lower,pulls,lower_body_pulls
Misha,workout_109,sa oh walks*,3,30,12,core,core,core
Misha,workout_109,trx rows,3,15,1,upper,pulls,upper_body_pulls
Misha,workout_109,2-point sa db row,3,10,25,upper,pulls,upper_body_pulls
Misha,workout_109,sl rdl,3,8,15,lower,pulls,lower_body_pulls
Misha,workout_109,prone incline oh press,3,15,5,upper,pushes,upper_body_pushes
Misha,workout_109,sa renegade row,3,10,1,upper,pulls,upper_body_pulls
Misha,workout_109,"incline i, y, t's",3,10,2,upper,pushes,upper_body_pushes
Misha,workout_109,hollow holds,3,30,1,core,core,core
Misha,workout_11,stairs,10,1,1,cardio,cardio,cardio
Misha,workout_11,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_11,clam shells/abductions,4,10,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_11,lateral walks,4,1,1,core,core,core
Misha,workout_11,step ups,4,15,1,lower,pushes,lower_body_pushes
Misha,workout_11,sl rdl,4,15,1,lower,pulls,lower_body_pulls
Misha,workout_11,sl sit to stand,4,15,1,lower,pushes,lower_body_pushes
Misha,workout_11,sl glute bridge,4,15,1,lower,pulls,lower_body_pulls
Misha,workout_11,mountain climbers,4,30,1,cardio,cardio,cardio
Misha,workout_110,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_110,plank to pushup*,3,30,1,core,core,core
Misha,workout_110,bench press*,3,10,35,upper,pushes,upper_body_pushes
Misha,workout_110,pushups*,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_110,goblet squat,3,15,35,lower,pushes,lower_body_pushes
Misha,workout_110,db oh press,3,10,24,upper,pushes,upper_body_pushes
Misha,workout_110,goblet reverse lunge,3,10,15,lower,pushes,lower_body_pushes
Misha,workout_110,partner crunch holds,4,1,1,core,core,core
Misha,workout_110,thai crunches,3,30,1,core,core,core
Misha,workout_110,sprints,4,1,5,cardio,cardio,cardio
Misha,workout_111,sa db swings*,3,15,15,lower,pulls,lower_body_pulls
Misha,workout_111,sa oh walks*,3,30,15,core,core,core
Misha,workout_111,trx rows,3,15,1,upper,pulls,upper_body_pulls
Misha,workout_111,1-point sa db row,3,15,25,upper,pulls,upper_body_pulls
Misha,workout_111,sl rdl,3,12,21,lower,pulls,lower_body_pulls
Misha,workout_111,prone oh press,3,15,2,upper,pushes,upper_body_pushes
Misha,workout_111,sa renegade row,3,10,21,upper,pulls,upper_body_pulls
Misha,workout_111,sprints,5,1,1,cardio,cardio,cardio
Misha,workout_112,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_112,plank to pushup*,3,30,1,core,core,core
Misha,workout_112,side planks,3,45,1,core,core,core
Misha,workout_112,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_112,alternative reverse lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_112,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_112,hollow holds,3,30,1,core,core,core
Misha,workout_112,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_113,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_113,plank to pushup*,3,30,1,core,core,core
Misha,workout_113,side planks,3,45,1,core,core,core
Misha,workout_113,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_113,alternative reverse lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_113,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_113,hollow holds,3,30,1,core,core,core
Misha,workout_113,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_114,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_114,plank to pushup*,3,30,1,core,core,core
Misha,workout_114,bench press*,3,15,35,upper,pushes,upper_body_pushes
Misha,workout_114,pushups*,3,15,1,upper,pushes,upper_body_pushes
Misha,workout_114,goblet squat/jump squats,3,15,35,lower,pushes,lower_body_pushes
Misha,workout_114,jump squats,1,1,1,lower,pushes,lower_body_pushes
Misha,workout_114,db oh press,3,10,24,upper,pushes,upper_body_pushes
Misha,workout_114,goblet reverse lunge,3,10,21,lower,pushes,lower_body_pushes
Misha,workout_114,thai crunch holds,3,30,1,core,core,core
Misha,workout_114,sprints,10,15,1,cardio,cardio,cardio
Misha,workout_115,sa db swings*,3,15,15,lower,pulls,lower_body_pulls
Misha,workout_115,sa oh walks*,3,30,15,core,core,core
Misha,workout_115,trx rows,3,20,1,upper,pulls,upper_body_pulls
Misha,workout_115,1-point sa db row,3,15,35,upper,pulls,upper_body_pulls
Misha,workout_115,sl rdl,3,8,35,lower,pulls,lower_body_pulls
Misha,workout_115,prone oh press,3,15,5,upper,pushes,upper_body_pushes
Misha,workout_115,oh press,3,10,35,upper,pushes,upper_body_pushes
Misha,workout_115,hollow holds,3,30,1,core,core,core
Misha,workout_115,sprints,4,1,1,cardio,cardio,cardio
Misha,workout_116,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_116,plank to pushup*,3,30,1,core,core,core
Misha,workout_116,side planks,3,45,1,core,core,core
Misha,workout_116,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_116,alternative reverse lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_116,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_116,hollow holds,3,30,1,core,core,core
Misha,workout_116,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_117,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_117,plank to pushup*,3,30,1,core,core,core
Misha,workout_117,side planks,3,45,1,core,core,core
Misha,workout_117,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_117,alternative reverse lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_117,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_117,hollow holds,3,30,1,core,core,core
Misha,workout_117,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_118,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_118,plank to pushup*,3,30,1,core,core,core
Misha,workout_118,bench press*,3,10,25,upper,pushes,upper_body_pushes
Misha,workout_118,pushups*,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_118,goblet squat**,3,10,18,lower,pushes,lower_body_pushes
Misha,workout_118,jump squats**,3,5,1,lower,pushes,lower_body_pushes
Misha,workout_118,db oh press,3,10,18,upper,pushes,upper_body_pushes
Misha,workout_118,goblet reverse lunge,3,10,12,lower,pushes,lower_body_pushes
Misha,workout_118,thai crunch holds,3,30,1,core,core,core
Misha,workout_118,burpee-stairs-sprint,3,10,1,cardio,cardio,cardio
Misha,workout_119,sa db swings*,3,15,1,lower,pulls,lower_body_pulls
Misha,workout_119,sa oh walks*,3,30,1,core,core,core
Misha,workout_119,trx rows,3,15,1,upper,pulls,upper_body_pulls
Misha,workout_119,1-point sa db row,3,10,1,upper,pulls,upper_body_pulls
Misha,workout_119,sl rdl,3,8,1,lower,pulls,lower_body_pulls
Misha,workout_119,prone oh press,3,15,1,upper,pushes,upper_body_pushes
Misha,workout_119,sa renegade row,3,10,1,upper,pulls,upper_body_pulls
Misha,workout_119,hollow holds,3,30,1,core,core,core
Misha,workout_119,sprints,4,1,1,cardio,cardio,cardio
Misha,workout_12,squat thrusters,4,12,21,lower,pushes,lower_body_pushes
Misha,workout_12,db bench-->cg bench,4,12,35,upper,pushes,upper_body_pushes
Misha,workout_12,sa renegade row,4,12,21,upper,pulls,upper_body_pulls
Misha,workout_12,sl rdl row,4,12,21,lower,pulls,lower_body_pulls
Misha,workout_12,walking lunges,4,12,21,lower,pushes,lower_body_pushes
Misha,workout_12,curl to oh press,4,12,15,upper,pushes,upper_body_pushes
Misha,workout_12,rdl,4,12,1,lower,pulls,lower_body_pulls
Misha,workout_12,burpees,4,10,1,cardio,cardio,cardio
Misha,workout_120,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_120,plank to pushup*,3,30,1,core,core,core
Misha,workout_120,side planks,3,45,1,core,core,core
Misha,workout_120,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_120,alternative reverse lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_120,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_120,hollow holds,3,30,1,core,core,core
Misha,workout_120,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_121,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_121,plank to pushup*,3,30,1,core,core,core
Misha,workout_121,side planks,3,45,1,core,core,core
Misha,workout_121,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_121,alternative reverse lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_121,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_121,hollow holds,3,30,1,core,core,core
Misha,workout_121,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_122,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_122,plank to pushup*,3,30,1,core,core,core
Misha,workout_122,bench press*,3,10,35,upper,pushes,upper_body_pushes
Misha,workout_122,pushups*,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_122,rfe lunge**,3,10,24,lower,pushes,lower_body_pushes
Misha,workout_122,jump squats**,3,5,1,lower,pushes,lower_body_pushes
Misha,workout_122,db oh press***,3,10,40,upper,pushes,upper_body_pushes
Misha,workout_122,incline pushups***,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_122,thai crunch holds,3,30,1,core,core,core
Misha,workout_122,burpee-stairs-sprint,3,10,1,cardio,cardio,cardio
Misha,workout_123,sa db swings*,3,15,24,lower,pulls,lower_body_pulls
Misha,workout_123,sa oh walks*,3,30,24,core,core,core
Misha,workout_123,banded retractions,3,15,1,core,core,core
Misha,workout_123,1-point sa db row,3,10,35,upper,pulls,upper_body_pulls
Misha,workout_123,prone oh press,3,15,5,upper,pushes,upper_body_pushes
Misha,workout_123,sa renegade row,3,10,18,upper,pulls,upper_body_pulls
Misha,workout_123,situps,3,15,1,lower,pushes,lower_body_pushes
Misha,workout_123,thai crunch holds,3,30,1,core,core,core
Misha,workout_123,burpee-stairs-sprint,3,10,1,cardio,cardio,cardio
Misha,workout_124,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_124,plank to pushup*,3,30,1,core,core,core
Misha,workout_124,side planks,3,45,1,core,core,core
Misha,workout_124,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_124,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_124,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_124,hollow holds,3,30,1,core,core,core
Misha,workout_124,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_125,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_125,plank to pushup*,3,30,1,core,core,core
Misha,workout_125,side planks,3,45,1,core,core,core
Misha,workout_125,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_125,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_125,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_125,hollow holds,3,30,1,core,core,core
Misha,workout_125,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_126,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_126,plank to pushup*,3,30,1,core,core,core
Misha,workout_126,bench press*,3,10,70,upper,pushes,upper_body_pushes
Misha,workout_126,pushups*,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_126,rfe lunge**,3,10,30,lower,pushes,lower_body_pushes
Misha,workout_126,jump squats**,3,5,1,lower,pushes,lower_body_pushes
Misha,workout_126,bb oh press***,3,10,30,upper,pushes,upper_body_pushes
Misha,workout_126,incline pushups***,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_126,thai crunch holds,3,30,1,core,core,core
Misha,workout_126,burpee-stairs-sprint,3,10,1,cardio,cardio,cardio
Misha,workout_127,sa db swings*,3,15,24,lower,pulls,lower_body_pulls
Misha,workout_127,sa oh walks*,3,30,24,core,core,core
Misha,workout_127,bb rows,3,15,50,upper,pulls,upper_body_pulls
Misha,workout_127,1-point sa db row,3,10,35,upper,pulls,upper_body_pulls
Misha,workout_127,btn press,3,15,10,upper,pushes,upper_body_pushes
Misha,workout_127,sa renegade row,3,10,21,upper,pulls,upper_body_pulls
Misha,workout_127,prone oh press,3,1,10,upper,pushes,upper_body_pushes
Misha,workout_127,situps,3,15,1,lower,pushes,lower_body_pushes
Misha,workout_127,burpee-stairs-sprint,3,10,1,cardio,cardio,cardio
Misha,workout_128,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_128,plank to pushup*,3,30,1,core,core,core
Misha,workout_128,side planks,3,45,1,core,core,core
Misha,workout_128,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_128,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_128,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_128,hollow holds,3,30,1,core,core,core
Misha,workout_128,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_129,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_129,plank to pushup*,3,30,1,core,core,core
Misha,workout_129,side planks,3,45,1,core,core,core
Misha,workout_129,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_129,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_129,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_129,hollow holds,3,30,1,core,core,core
Misha,workout_129,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_13,stairs,10,1,1,cardio,cardio,cardio
Misha,workout_13,upward/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Misha,workout_13,pushups,4,5,1,upper,pushes,upper_body_pushes
Misha,workout_13,side planks w/leg raise,3,30,1,core,core,core
Misha,workout_13,plank to pushup,3,30,1,core,core,core
Misha,workout_13,trx row,3,10,1,upper,pulls,upper_body_pulls
Misha,workout_13,situps,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_13,dead bugs,3,1,1,core,core,core
Misha,workout_13,burpees,3,10,1,cardio,cardio,cardio
Misha,workout_130,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_130,plank to pushup*,3,30,1,core,core,core
Misha,workout_130,bench press*,3,10,80,upper,pushes,upper_body_pushes
Misha,workout_130,pushups*,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_130,rfe lunge**,3,10,25,lower,pushes,lower_body_pushes
Misha,workout_130,jump squats**,3,5,1,lower,pushes,lower_body_pushes
Misha,workout_130,db oh press***,3,10,40,upper,pushes,upper_body_pushes
Misha,workout_130,incline pushups***,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_130,thai crunch holds,3,30,1,core,core,core
Misha,workout_130,burpee-stairs-sprint,3,10,6,cardio,cardio,cardio
Misha,workout_131,sa db swings*,3,15,24,lower,pulls,lower_body_pulls
Misha,workout_131,sa oh walks*,3,30,24,core,core,core
Misha,workout_131,bb bent over row,3,15,50,upper,pulls,upper_body_pulls
Misha,workout_131,1-point sa db row,3,10,35,upper,pulls,upper_body_pulls
Misha,workout_131,prone oh press,3,15,10,upper,pushes,upper_body_pushes
Misha,workout_131,sa renegade row,3,10,24,upper,pulls,upper_body_pulls
Misha,workout_131,btn press,3,1,2,upper,pushes,upper_body_pushes
Misha,workout_131,situps,3,15,1,lower,pushes,lower_body_pushes
Misha,workout_131,ar dead bugs,3,6,1,core,core,core
Misha,workout_131,burpee-stairs-sprint,3,10,1,cardio,cardio,cardio
Misha,workout_132,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_132,plank to pushup*,3,30,1,core,core,core
Misha,workout_132,side planks,3,45,1,core,core,core
Misha,workout_132,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_132,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_132,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_132,hollow holds,3,30,1,core,core,core
Misha,workout_132,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_133,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_133,plank to pushup*,3,30,1,core,core,core
Misha,workout_133,side planks,3,45,1,core,core,core
Misha,workout_133,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_133,rfe lunge,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_133,sl rdl,3,5,1,lower,pulls,lower_body_pulls
Misha,workout_133,hollow holds,3,30,1,core,core,core
Misha,workout_133,stairs (every other step),1,1,1,lower,pushes,lower_body_pushes
Misha,workout_134,mountain climbers*,3,30,1,cardio,cardio,cardio
Misha,workout_134,plank to pushup*,3,30,1,core,core,core
Misha,workout_134,bench press,3,10,35,upper,pushes,upper_body_pushes
Misha,workout_134,pushups,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_134,rfe lunge**,3,10,1,lower,pushes,lower_body_pushes
Misha,workout_134,jump squats**,3,5,1,lower,pushes,lower_body_pushes
Misha,workout_134,db oh press***,3,10,15,upper,pushes,upper_body_pushes
Misha,workout_134,incline pushups***,3,10,1,upper,pushes,upper_body_pushes
Misha,workout_134,dead bugs,3,30,1,core,core,core
Misha,workout_134,burpee-stairs-sprint,3,10,1,cardio,cardio,cardio
Misha,workout_135,sa db swings*,3,15,24,lower,pulls,lower_body_pulls
